Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT
44,174,9,1,5,9,2,4,8,3,6,7,1,1,5,9,2,3,4,6,7,8,0,1,3,NaN,NaN,0,NaN,NaN,0.89306
44,175,9,2,5,8,3,4,9,1,6,7,2,3,4,9,1,2,5,6,7,8,0,1,3,NaN,NaN,1,NaN,NaN,1.3718
44,176,9,3,4,9,2,6,8,1,5,7,2,2,6,8,1,3,4,5,7,9,0,1,3,NaN,NaN,0,NaN,NaN,0.87499
44,177,9,1,5,8,2,4,7,3,6,9,1,1,5,8,2,3,4,6,7,9,0,1,3,NaN,NaN,0,NaN,NaN,0.5374
44,178,9,1,5,7,3,4,9,2,6,8,3,2,6,8,1,3,4,5,7,9,0,1,3,NaN,NaN,0,NaN,NaN,1.0874
44,179,9,2,5,8,1,4,7,3,6,9,3,3,6,9,1,2,4,5,7,8,1,1,3,NaN,NaN,1,NaN,NaN,0.91093
44,180,9,1,5,8,2,6,9,3,4,7,2,2,6,9,1,3,4,5,7,8,1,1,3,NaN,NaN,0,NaN,NaN,0.54144
44,181,10,3,5,8,1,6,9,2,4,7,1,3,5,8,1,2,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.7705
44,182,10,2,6,9,3,5,7,1,4,8,1,2,6,9,1,3,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.84862
44,183,10,2,6,8,1,4,7,3,5,9,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.72759
44,184,10,3,6,8,1,5,9,2,4,7,3,2,4,7,1,3,5,6,8,9,0,2,4,NaN,NaN,1,NaN,NaN,0.51112
44,185,10,3,4,8,2,6,9,1,5,7,1,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.44484
44,186,10,3,4,9,2,6,8,1,5,7,2,2,6,8,1,3,4,5,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.4923
44,187,10,1,6,8,2,5,7,3,4,9,1,1,6,8,2,3,4,5,7,9,0,2,4,NaN,NaN,0,NaN,NaN,1.2512
44,188,10,1,4,8,2,5,7,3,6,9,3,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.83366
44,189,10,1,5,9,2,6,8,3,4,7,1,1,5,9,2,3,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,1.0641
44,190,10,1,4,9,2,5,8,3,6,7,2,2,5,8,1,3,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,1.3423
44,191,10,1,6,8,3,4,9,2,5,7,2,3,4,9,1,2,5,6,7,8,0,2,4,NaN,NaN,1,NaN,NaN,1.0448
44,192,10,3,6,9,2,4,7,1,5,8,1,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.86038
44,193,10,3,4,8,1,6,7,2,5,9,1,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,1.115
44,194,10,1,6,7,3,5,8,2,4,9,3,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.69702
44,195,10,3,4,7,2,6,8,1,5,9,1,3,4,7,1,2,5,6,8,9,0,2,4,NaN,NaN,1,NaN,NaN,0.60793
44,196,10,2,4,9,3,5,7,1,6,8,3,1,6,8,2,3,4,5,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.64646
44,197,10,1,6,8,3,5,7,2,4,9,2,3,5,7,1,2,4,6,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.94956
44,198,10,1,4,8,3,5,9,2,6,7,3,2,6,7,1,3,4,5,8,9,1,2,4,NaN,NaN,0,NaN,NaN,1.0603
44,199,10,2,4,8,3,6,7,1,5,9,2,3,6,7,1,2,4,5,8,9,1,2,4,NaN,NaN,0,NaN,NaN,0.56275
44,200,10,3,6,9,2,4,7,1,5,8,1,3,6,9,1,2,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.49663
44,201,11,2,5,8,3,4,7,1,6,9,1,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.7842
44,202,11,1,5,8,3,6,9,2,4,7,1,1,5,8,2,3,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.41461
44,203,11,3,5,8,1,4,9,2,6,7,3,2,6,7,1,3,4,5,8,9,1,2,5,NaN,NaN,0,NaN,NaN,0.57312
44,204,11,1,6,8,3,5,9,2,4,7,3,2,4,7,1,3,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.53975
44,205,11,3,6,7,1,5,9,2,4,8,2,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.81086
44,206,11,3,5,9,1,6,8,2,4,7,1,3,5,9,1,2,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.57701
44,207,11,2,4,8,3,6,9,1,5,7,3,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.5033
44,208,11,1,5,9,2,4,7,3,6,8,1,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.44595
44,209,11,1,6,7,3,5,9,2,4,8,1,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.66113
44,210,11,1,6,7,3,4,8,2,5,9,1,1,6,7,2,3,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.49999
44,211,11,3,4,8,1,5,9,2,6,7,1,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,1.3459
44,212,11,3,6,8,2,5,7,1,4,9,2,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.78563
44,213,11,1,6,7,3,4,8,2,5,9,2,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.80728
44,214,11,1,6,9,2,5,7,3,4,8,2,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.47859
44,215,11,3,4,7,1,5,9,2,6,8,3,2,6,8,1,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,1.1894
44,216,11,3,4,8,1,5,9,2,6,7,2,1,5,9,2,3,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.37157
44,217,11,1,4,9,2,6,8,3,5,7,3,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.4895
44,218,11,3,5,9,1,6,8,2,4,7,1,3,5,9,1,2,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,1.129
44,219,11,2,5,8,3,6,7,1,4,9,2,3,6,7,1,2,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.39084
44,220,11,3,4,8,2,6,7,1,5,9,1,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.93472
44,221,12,1,5,7,3,6,9,2,4,8,1,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,1.2846
44,222,12,1,4,9,2,5,8,3,6,7,2,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.82684
44,223,12,3,5,8,2,4,7,1,6,9,1,3,5,8,1,2,4,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.48146
44,224,12,3,6,9,2,4,8,1,5,7,2,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.57575
44,225,12,1,6,9,3,5,8,2,4,7,3,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.53516
44,226,12,1,4,7,2,5,8,3,6,9,2,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.58973
44,227,12,1,4,8,2,5,7,3,6,9,2,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.412
44,228,12,3,6,8,2,5,7,1,4,9,2,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.43395
44,229,12,2,5,7,3,4,8,1,6,9,1,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.46456
44,230,12,2,5,7,3,4,9,1,6,8,1,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.40067
44,231,12,1,6,8,3,5,7,2,4,9,3,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.71887
44,232,12,1,4,7,2,5,9,3,6,8,2,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.70098
44,233,12,2,5,8,1,4,7,3,6,9,1,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.63625
44,234,12,3,5,9,2,6,8,1,4,7,2,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.8192
44,235,12,2,5,7,3,4,9,1,6,8,1,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.48074
44,236,12,3,5,7,2,4,8,1,6,9,2,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.43196
44,237,12,2,4,8,3,5,9,1,6,7,1,2,4,8,1,3,5,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.44626
44,238,12,1,4,8,3,6,7,2,5,9,2,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.92542
44,239,12,1,6,9,2,5,7,3,4,8,2,2,5,7,1,3,4,6,8,9,0,1,2,NaN,NaN,1,NaN,NaN,1.4526
44,240,12,3,6,7,2,4,9,1,5,8,1,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,1.5299
44,241,13,3,5,8,1,4,7,2,6,9,1,3,5,8,1,2,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.58382
44,242,13,3,4,7,1,5,9,2,6,8,1,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.79893
44,243,13,1,5,8,2,6,9,3,4,7,3,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.70101
44,244,13,2,6,8,1,4,7,3,5,9,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.3957
44,245,13,2,5,8,3,6,7,1,4,9,3,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.50654
44,246,13,1,5,8,2,4,9,3,6,7,2,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.9375
44,247,13,3,4,7,2,6,9,1,5,8,1,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.9437
44,248,13,1,4,7,3,6,9,2,5,8,1,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.42211
44,249,13,1,5,9,3,4,8,2,6,7,2,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.65344
44,250,13,3,6,8,1,4,7,2,5,9,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.55535
44,251,13,1,5,7,2,4,8,3,6,9,2,2,4,8,1,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.52275
44,252,13,2,5,9,1,6,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.625
44,253,13,2,6,7,1,5,8,3,4,9,3,3,4,9,1,2,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.68735
44,254,13,1,4,9,3,5,7,2,6,8,1,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.83839
44,255,13,3,6,7,2,5,9,1,4,8,3,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.79681
44,256,13,3,5,7,2,6,8,1,4,9,3,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.63566
44,257,13,1,5,9,3,4,8,2,6,7,2,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.63457
44,258,13,1,6,9,3,4,7,2,5,8,2,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.62511
44,259,13,2,6,8,1,5,9,3,4,7,3,3,4,7,1,2,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.56774
44,260,13,1,6,9,2,5,7,3,4,8,3,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.59814
44,261,14,3,5,9,1,6,7,2,4,8,1,3,5,9,1,2,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.98584
44,262,14,2,6,9,1,5,8,3,4,7,1,2,6,9,1,3,4,5,7,8,1,2,4,NaN,NaN,0,NaN,NaN,0.65649
44,263,14,3,5,7,1,6,9,2,4,8,2,1,6,9,2,3,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.54304
44,264,14,1,4,7,3,5,9,2,6,8,1,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.70084
44,265,14,1,5,7,2,4,8,3,6,9,1,1,5,7,2,3,4,6,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.46023
44,266,14,3,4,8,2,6,7,1,5,9,1,3,4,8,1,2,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,1.298
44,267,14,2,4,9,3,6,8,1,5,7,2,3,6,8,1,2,4,5,7,9,1,2,4,NaN,NaN,0,NaN,NaN,0.7532
44,268,14,2,6,9,3,4,7,1,5,8,3,1,5,8,2,3,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.46369
44,269,14,1,5,8,2,4,9,3,6,7,3,3,6,7,1,2,4,5,8,9,0,2,4,NaN,NaN,0,NaN,NaN,0.48635
44,270,14,2,5,9,1,4,7,3,6,8,2,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,1.1174
44,271,14,3,6,9,2,4,7,1,5,8,2,2,4,7,1,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.55618
44,272,14,2,5,8,3,6,9,1,4,7,3,1,4,7,2,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.50667
44,273,14,2,5,8,3,4,9,1,6,7,2,3,4,9,1,2,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,1.3455
44,274,14,1,5,7,2,4,8,3,6,9,2,2,4,8,1,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.37521
44,275,14,2,5,8,1,4,7,3,6,9,2,1,4,7,2,3,5,6,8,9,0,2,4,NaN,NaN,1,NaN,NaN,0.37585
44,276,14,3,4,9,2,5,7,1,6,8,2,2,5,7,1,3,4,6,8,9,1,2,4,NaN,NaN,0,NaN,NaN,0.63755
44,277,14,1,4,7,3,6,8,2,5,9,3,2,5,9,1,3,4,6,7,8,0,2,4,NaN,NaN,0,NaN,NaN,0.57127
44,278,14,1,4,8,3,6,7,2,5,9,1,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.89036
44,279,14,3,6,7,2,5,8,1,4,9,2,2,5,8,1,3,4,6,7,9,0,2,4,NaN,NaN,0,NaN,NaN,0.47343
44,280,14,3,5,7,2,6,8,1,4,9,3,1,4,9,2,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.43212
44,281,15,1,5,9,3,6,7,2,4,8,1,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,1.0317
44,282,15,2,5,7,3,6,9,1,4,8,1,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.51115
44,283,15,3,4,9,1,6,8,2,5,7,3,2,5,7,1,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.5648
44,284,15,1,5,9,3,6,7,2,4,8,1,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.6203
44,285,15,3,6,7,2,5,9,1,4,8,2,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.5709
44,286,15,1,5,8,3,4,9,2,6,7,1,1,5,8,2,3,4,6,7,9,0,2,5,NaN,NaN,1,NaN,NaN,0.49797
44,287,15,3,4,7,1,5,9,2,6,8,1,3,4,7,1,2,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.63929
44,288,15,2,5,9,3,4,7,1,6,8,1,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.88709
44,289,15,3,5,7,1,6,8,2,4,9,3,2,4,9,1,3,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.47749
44,290,15,1,6,8,3,5,7,2,4,9,2,3,5,7,1,2,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.62027
44,291,15,2,4,8,3,6,9,1,5,7,1,2,4,8,1,3,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.858
44,292,15,1,5,7,3,4,8,2,6,9,2,3,4,8,1,2,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,0.32908
44,293,15,1,5,9,2,4,7,3,6,8,1,1,5,9,2,3,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.79937
44,294,15,2,4,9,1,5,8,3,6,7,3,3,6,7,1,2,4,5,8,9,0,2,5,NaN,NaN,0,NaN,NaN,1.1344
44,295,15,3,6,9,2,4,7,1,5,8,1,3,6,9,1,2,4,5,7,8,1,2,5,NaN,NaN,0,NaN,NaN,1.237
44,296,15,1,4,7,3,5,8,2,6,9,3,2,6,9,1,3,4,5,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.48366
44,297,15,1,6,9,2,5,8,3,4,7,3,3,4,7,1,2,5,6,8,9,0,2,5,NaN,NaN,0,NaN,NaN,0.4347
44,298,15,3,5,8,2,4,9,1,6,7,1,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,1.0335
44,299,15,3,6,7,2,4,8,1,5,9,3,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.45568
44,300,15,3,6,8,1,5,7,2,4,9,2,1,5,7,2,3,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.62273
44,301,16,1,4,9,3,5,8,2,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,NaN,NaN,NaN,NaN,NaN,NaN
44,302,16,2,5,8,3,6,9,1,4,7,2,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.59976
44,303,16,2,6,9,3,4,7,1,5,8,2,3,4,7,1,2,5,6,8,9,1,3,8,NaN,NaN,0,NaN,NaN,1.0703
44,304,16,2,6,8,1,5,7,3,4,9,3,3,4,9,1,2,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.50178
44,305,16,1,4,9,3,5,7,2,6,8,2,3,5,7,1,2,4,6,8,9,1,3,8,NaN,NaN,0,NaN,NaN,0.52464
44,306,16,2,6,8,1,5,7,3,4,9,2,1,5,7,2,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.58672
44,307,16,3,4,9,2,6,7,1,5,8,3,1,5,8,2,3,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.55434
44,308,16,1,4,7,3,6,8,2,5,9,2,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.61626
44,309,16,1,5,8,3,6,9,2,4,7,2,3,6,9,1,2,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.41542
44,310,16,2,5,9,3,4,7,1,6,8,3,1,6,8,2,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.5259
44,311,16,1,6,9,3,5,7,2,4,8,3,2,4,8,1,3,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.4041
44,312,16,1,4,9,3,6,7,2,5,8,2,3,6,7,1,2,4,5,8,9,1,3,8,NaN,NaN,0,NaN,NaN,1.0348
44,313,16,1,6,7,3,4,9,2,5,8,1,1,6,7,2,3,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.71308
44,314,16,2,6,8,1,4,7,3,5,9,1,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.5361
44,315,16,3,6,8,2,4,7,1,5,9,2,2,4,7,1,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.43865
44,316,16,1,4,9,2,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.42087
44,317,16,2,6,8,3,5,7,1,4,9,1,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.40425
44,318,16,1,6,8,3,4,9,2,5,7,1,1,6,8,2,3,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.41078
44,319,16,2,4,7,3,6,9,1,5,8,1,2,4,7,1,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.90608
44,320,16,1,6,8,3,5,9,2,4,7,2,3,5,9,1,2,4,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.77637
44,321,17,3,5,7,1,4,8,2,6,9,2,1,4,8,2,3,5,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.73282
44,322,17,2,4,9,3,6,8,1,5,7,2,3,6,8,1,2,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.0746
44,323,17,2,6,9,1,4,7,3,5,8,3,3,5,8,1,2,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.4095
44,324,17,3,6,9,1,5,8,2,4,7,1,3,6,9,1,2,4,5,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.4328
44,325,17,2,4,8,3,5,7,1,6,9,1,2,4,8,1,3,5,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.49551
44,326,17,2,4,9,3,5,8,1,6,7,2,3,5,8,1,2,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.198
44,327,17,3,6,7,1,4,9,2,5,8,1,3,6,7,1,2,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.59694
44,328,17,2,6,7,1,4,8,3,5,9,2,1,4,8,2,3,5,6,7,9,1,3,9,NaN,NaN,0,NaN,NaN,1.1234
44,329,17,2,4,9,3,5,7,1,6,8,1,2,4,9,1,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.37841
44,330,17,1,4,8,3,5,7,2,6,9,1,1,4,8,2,3,5,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.40022
44,331,17,1,6,7,2,5,9,3,4,8,2,2,5,9,1,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.90344
44,332,17,3,5,9,2,4,8,1,6,7,1,3,5,9,1,2,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.62955
44,333,17,3,6,9,1,5,8,2,4,7,2,1,5,8,2,3,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.1163
44,334,17,2,4,8,3,5,7,1,6,9,3,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.61148
44,335,17,2,4,8,3,6,9,1,5,7,2,3,6,9,1,2,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.43417
44,336,17,1,5,7,3,4,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.44798
44,337,17,2,6,9,1,4,8,3,5,7,1,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.47105
44,338,17,2,5,8,1,4,9,3,6,7,2,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.43001
44,339,17,1,4,8,2,5,9,3,6,7,2,2,5,9,1,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.46795
44,340,17,2,4,8,3,6,9,1,5,7,2,3,6,9,1,2,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.45078
44,341,18,1,5,9,2,6,8,3,4,7,3,3,4,7,1,2,5,6,8,9,0,1,1,NaN,NaN,0,NaN,NaN,1.1322
44,342,18,3,6,7,1,4,8,2,5,9,1,3,6,7,1,2,4,5,8,9,0,1,1,NaN,NaN,0,NaN,NaN,1.1709
44,343,18,1,5,9,2,6,8,3,4,7,1,1,5,9,2,3,4,6,7,8,1,1,1,NaN,NaN,1,NaN,NaN,0.45771
44,344,18,3,4,7,1,5,8,2,6,9,1,3,4,7,1,2,5,6,8,9,1,1,1,NaN,NaN,0,NaN,NaN,1.0567
44,345,18,1,6,8,2,5,7,3,4,9,2,2,5,7,1,3,4,6,8,9,0,1,1,NaN,NaN,0,NaN,NaN,0.42291
44,346,18,1,5,8,3,4,9,2,6,7,2,3,4,9,1,2,5,6,7,8,0,1,1,NaN,NaN,0,NaN,NaN,0.5093
44,347,18,2,4,9,3,6,8,1,5,7,1,2,4,9,1,3,5,6,7,8,0,1,1,NaN,NaN,0,NaN,NaN,1.1801
44,348,18,1,4,9,2,6,7,3,5,8,2,2,6,7,1,3,4,5,8,9,0,1,1,NaN,NaN,0,NaN,NaN,0.69125
44,349,18,1,5,9,3,4,7,2,6,8,1,1,5,9,2,3,4,6,7,8,1,1,1,NaN,NaN,1,NaN,NaN,0.70573
44,350,18,2,6,7,3,4,9,1,5,8,3,1,5,8,2,3,4,6,7,9,1,1,1,NaN,NaN,1,NaN,NaN,0.74365
44,351,18,3,5,7,2,4,9,1,6,8,1,3,5,7,1,2,4,6,8,9,0,1,1,NaN,NaN,0,NaN,NaN,0.75159
44,352,18,2,5,8,3,4,9,1,6,7,2,3,4,9,1,2,5,6,7,8,1,1,1,NaN,NaN,0,NaN,NaN,1.1653
44,353,18,3,6,7,2,5,9,1,4,8,2,2,5,9,1,3,4,6,7,8,0,1,1,NaN,NaN,0,NaN,NaN,0.55545
44,354,18,2,5,9,3,4,8,1,6,7,2,3,4,8,1,2,5,6,7,9,1,1,1,NaN,NaN,0,NaN,NaN,0.37937
44,355,18,1,4,9,3,5,8,2,6,7,1,1,4,9,2,3,5,6,7,8,0,1,1,NaN,NaN,1,NaN,NaN,0.42529
44,356,18,1,4,7,3,6,8,2,5,9,2,3,6,8,1,2,4,5,7,9,0,1,1,NaN,NaN,0,NaN,NaN,1.0242
44,357,18,2,4,9,1,5,7,3,6,8,3,3,6,8,1,2,4,5,7,9,0,1,1,NaN,NaN,0,NaN,NaN,1.2952
44,358,18,2,4,7,3,5,9,1,6,8,1,2,4,7,1,3,5,6,8,9,0,1,1,NaN,NaN,0,NaN,NaN,1.3496
44,359,18,3,5,7,2,6,9,1,4,8,1,3,5,7,1,2,4,6,8,9,0,1,1,NaN,NaN,0,NaN,NaN,0.80408
44,360,18,2,4,8,1,6,7,3,5,9,2,1,6,7,2,3,4,5,8,9,1,1,1,NaN,NaN,1,NaN,NaN,1.0193
44,361,19,2,6,8,1,5,7,3,4,9,1,2,6,8,1,3,4,5,7,9,0,1,3,NaN,NaN,0,NaN,NaN,0.74246
44,362,19,1,6,8,3,5,7,2,4,9,2,3,5,7,1,2,4,6,8,9,1,1,3,NaN,NaN,1,NaN,NaN,0.88436
